addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:state,addr:street,addr:unit,address,alt_name,amenity,amenity_1,atm,capacity,contact:email,contact:phone,contact:website,cooperative,craft,cuisine,cuisine_1,delivery,denomination,diet:vegan,diet:vegetarian,disused:contact:phone,disused:contact:website,disused:opening_hours,drive_in,ele,email,entrance,fax,food,former:name,gnis:county_id,gnis:created,gnis:edited,gnis:feature_id,gnis:state_id,happy_hours,historic:name,historical:name,internet_access,internet_access:fee,lat,lon,microbrewery,min_age,name,name_1,name_2,name_3,note,old_name,opening_hours,operator,organic,outdoor_seating,payment:bitcoin,phone,religion,shop,smoking,source_1,takeaway,toilets,url,website,wheelchair,wifi,wikipedia
,,,4419,,,Telegraph Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8325303,-122.26374,,,Kang Nam Pho,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7946871,-122.2754568,,,Han's Hibachi,,,,,,,,,,,,,,,,,,,,yes,,
Oakland,,,1,94607,CA,Franklin Street,,,,restaurant,,,,,,,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,,,,37.7936968,-122.2763237,,,Kinkaid's,,,,,,,,,,,,,,,,,,,,yes,,
,,,131,,,Broadway,,,,restaurant,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,37.7959807,-122.2767047,,,Ghazal Indian cuisine,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,401,94607,,2nd Street,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7955009,-122.2754053,,,Merchant's,,,,,,,,,,,,,,,,,,,http://www.merchants-saloon.com/,,,
,,,1807,94612,,Telegraph Avenue,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8082481,-122.2701322,,,The Den at the Fox,,,,,,,,,,,+1 (510) 302-2250,,,,,,,,http://www.thedenoakland.com,yes,,
Oakland,,,1,94607,CA,Broadway,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.7945645,-122.2776767,,,Lungomare,,,,,,,,,,,,,,,,,,,,yes,,
Berkeley,,,2175,94704,,Allston Way,,,,restaurant,,,,,,,,,american,,,,,only,,,,,,,,+1 510 8482013,,,,,,,,,,,,,37.8697888,-122.266062,,,Saturn Cafe,,,,,,Mo-Fr 11:00-00:00; Sa-Su 10:00-00:00,,,,,+1 510 8458505,,,,,,,,http://berkeley.saturncafe.com/,yes,,
Berkeley,,,1346,,,Martin Luther King Jr Way,,,,restaurant,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,37.881542,-122.274233,no,,Fatapples Restaurant,,,,,,,,,no,,,,,no,,yes,,,,yes,,
Berkeley,,,1610,94702,,San Pablo Avenue,,,,restaurant,,,,,,,,,pizza,,yes,,,,,,,,,,,,,,,,,,,,,,,,37.8749191,-122.2942927,,,Mountain Mike's Pizza,,,,,,,,,,,,,,no,,yes,,,,,,
Berkeley,,,1580,,,Hopkins Street,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8817043,-122.2815972,,,Lilly's Restaurant,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,1586,,,Hopkins Street,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8817836,-122.281432,,,Gioia Pizzeria,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2984,94705,ca,Russell Street,,,,restaurant,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,37.8588105,-122.2450524,,,The Station,,,,,,7am-9pm,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8495491,-122.2519796,,,Claremont Diner,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Thai Buddhist Temple,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.8565858,-122.2706463,,,Wat Mongkolratanaram,,,,,,Su 10:00-13:00,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8235373,-122.2069013,,,Italian Colors,,,,,,,,,,,,,,,,,,,,,,
,,,1520,,,Lakeside Drive,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.802235,-122.2615597,,,Lake Chalet,,,,,,,,,,,,,,,,,,,,yes,,
Berkeley,,,1919,,,4th Street,,,,restaurant,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,37.868052,-122.299842,,,Spenger's Fish Grotto,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2377,,,Shattuck Avenue,,,,restaurant,,,,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,37.866207,-122.267273,,,La Note,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2087,,,Addison Street,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.871184,-122.268945,,,Jazz School,,,,,,,,,,,,,,,,,,,,,,en:Jazzschool
Berkeley,,,2102,,CA,Shattuck Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8710396,-122.2685251,,,Revival Kitchen,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8711067,-122.2680572,,,Pollo's,,,,,,,,,,,,,,,,,,,http://www.originalpollos.com/,,,
Berkeley,,,2024,,,Shattuck Avenue,,,,restaurant,,,,,,,,,burger,,,,,,,,,no,,,,,,,,,,,,,,,no,,37.871489,-122.26852,no,,Phil's Sliders,,,,,,,,yes,yes,,,,,no,,yes,,,,yes,,
Berkeley,,,2200,,,Oxford Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8694706,-122.2661064,,,Gather,,,,,,,,,,,+1 510 8090400,,,,,,,,,yes,,
Berkeley,US,,2237,94704,CA,Shattuck Avenue,,,,restaurant,,,,,,,,,burger,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8686607,-122.2675896,no,,Burger Meister,,,,,,,,,no,,,,,no,,yes,,,,yes,,
Berkeley,,,2119,,,Kittredge Street,,,,restaurant,,,,,,,,,mediterranean,,,,,,,,,no,,,,,,,,,,,,,,,wlan,no,37.8687421,-122.2668453,no,,Razan Organic Kitchen,,,,,,10:00-22:00,,only,yes,,+1 510 4860449,,,no,,yes,,,http://www.razansorganickitchen.com,yes,,
,,,,,,,,,,restaurant,,,,,,,,,mediterranean,,,,,,,,,no,,,,,,,,,,,,,,,,,37.87142,-122.272708,no,,Chaat Café,,,,,,,,,,,,,,no,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8395345,-122.2511615,,,Restaurant Chu,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,5801,,,College Avenue,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.846271,-122.252139,,,Zachary's Pizza,,,,,,,,,,,+1 (510) 655-6385,,,,,yes,,,http://www.zacharys.com,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7636809,-122.2383589,,,Kamakura,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7641152,-122.2397665,,,Asena,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7613943,-122.2453713,,,YoJimbo Sushi,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.851135,-122.252305,,,Mitama,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8510245,-122.2522732,,,Flavors Of India,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8977596,-122.2067668,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.885786,-122.193211,,,Baan Thai,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,,94609,,Telegraph Avenue,,,,restaurant,,,,,,,,,italian,,no,,,,,,,,,,,,,,,,,,,,,,no,,37.836635,-122.26221,,,Pizzaiolo,,,,,,,,,no,,,,,no,,yes,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8295716,-122.2686873,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8439004,-122.2516164,,,Cactus Taqueria,,,,,,,,,,,,,,,,,,,http://cactustaqueria.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8437968,-122.2519065,,,Oliveto's,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8434982,-122.2514827,,,Crepevine,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,37.846522,-122.252187,,,Barney's,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8586033,-122.2440933,,,Rick and Ann's,,,,,,,,,,,,,,,,,,,http://www.rickandanns.com/,,,
,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8455398,-122.2833303,,,Berkley-Maynard Academy,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8024147,-122.2681386,,,Basil Pizzeria,,,,,,,,,,,,,,,,,,,,,,
,,,1304,94501,,Lincoln Avenue,,1304 Lincoln Avenue,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7746069,-122.2629548,,,Forbidden Island,,,,,,,,,,,+1 (510) 749-0332,,,,,,,,http://www.forbiddenislandalameda.com,,,
,,,3434,,,,,,,restaurant,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,37.7999031,-122.2161671,,,Shaan Indian Cuisine,,,,,,,,,,,+1-510-531-1172,,,,,,,,https://shaanindianoakland.com/,,,
Oakland,,,48,,,Jack London Square,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.79375,-122.274639,,,Heinold's First And Last Chance Saloon,Heinhold's,Heinholds,Heinolds,,,"Mo 15:00-23:00; Tu-We, Su 12:00-23:00; Fr-Sa 12:00-24:00",,,,,+1-510-839-6761,,,,,,,,,,,
Berkeley,,,2033,,,San Pablo Avenue,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.86878,-122.291795,,,Lanesplitter,,,,,,,,,no,,+1 510 8451652,,,,,yes,,,http://www.lanesplitterpizza.com/,,,
,,,1349,,,Park St,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7638152,-122.2433158,,,Tucker's Ice Cream,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,1916,,,Martin Luther King Jr Way,,,,restaurant,,,,,,,,,"pizza, Brazilian",,,,,,,,,,,,,,,,,,,,,,,,,,37.8728741,-122.2733196,,,Nino's,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,1951,94606,,Embarcadero,,,,restaurant,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,37.7813502,-122.2437883,,,Quinn's Lighthouse,,,,,,,,,,,1-510-536-2050,,,,,,,,http://www.quinnslighthouse.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8700443,-122.2832454,,,Taqueria Montecristo,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2101,,CA,Milvia Street,,,,restaurant,,,,,,,,,thai,,,,,,,,,no,,,,,,,,,,,,,,,,,37.870748,-122.270463,no,,Gecko Gecko,,,,,,,,,no,,,,,no,,yes,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.83973,-122.2996627,,,Chevys Fresh Mex,,,,,,,,,,,,,,,,,,,,,,
,,,532,94610,,Grand Avenue,,,,restaurant,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,37.8088822,-122.2508031,,,Coach Sushi,,,,,,,,,,,15108347866,,,,,,,,http://www.coachsushi.com,,,
,,,4081,94608,,Hollis Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.83099,-122.2859416,,,Rudy's Can't Fail Cafe,,,,,,,,,,,+1 510 5941221,,,,,,,,http://www.iamrudy.com/,,,
,,,,,,9th Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8682728,-122.2944671,,,Bombay Cuisine,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.868311,-122.291656,,,Homages Luca Cucina Italiana,,,,,,,,,,,+1 510 6499718,,,,,,,,,,,
,,,,,,San Pablo Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8681288,-122.2920531,,,Priya Indian Cuisine,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7970891,-122.1824186,,,Sparky's Burgers,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,1919,,,Addison Street,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.870944,-122.271949,,,Zabu Zabu,,,,,,,,,,,5108489228,,,,,,,,http://www.zabu-zabu.com,,,
Oakland,,,19,94612,,Grand Avenue,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8113118,-122.2662879,,,Era Art Bar Lounge,,,,Accepts credit cards. Full bar.,,Mo-Sa 16:30-01:30; Su 12:30-19:30,,,,,(510) 832-4400,,,no,,,,,http://www.oaklandera.com/era/,limited,,
,,,,,,,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8054381,-122.2673026,,,Spice Monkey Cafe,,,,,,,,,,,,,,,,,,,,limited,,
,,,,,,,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8006015,-122.2701047,,,Shan Dong Restaurant,,,,,,,,,,,,,,,,,,,,limited,,
Oakland,,,347,94612,,14th Street,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8031879,-122.2687251,,,Longitude,,,,"Tiki bar (ish?). Has food, takes credit cards.",,"Tu-Th,Su 16:00-24:00; Fr-Sa 16:00-01:30",,,,,,,,,,,,,http://longitudeoakland.com,yes,,
,,,,,,,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8045232,-122.261924,,,The Terrace Room,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,340,94612,,14th Street,,,,restaurant,,,,,,,,,mexican,sandwiches,,,,,,,,,,,,,,,,,,,,,,,wlan,,37.803367,-122.2683719,,,Mi Lindo Jalisco,Brown Couch,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8119687,-122.2484458,,,Mimosa Cafe,,,,,,,,,,,,,,,,,,,,,,
,,,542,,,Grand Avenue,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8089594,-122.2506019,,,Sidebar,,,,,,,,,,,,,,,,,,,,,,
,,,365,94612,,17th Street,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8057586,-122.2677606,,,El Chilar,,,,,,,,,,,,,,,,,,,,,,
,,,354,,,,,,,restaurant,,,,,+1-510-832-1338,http://pho84.com/,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8059022,-122.2675603,,,Pho 84,,,,,,Mo-Fr 11:00-15:00; Sa 12:00-15:00; Mo-Th 17:00-21:00; Fr 17:30-22:00; Sa 17:30-21:30,,,,,,,,,,,,,,yes,,
,,,351,,,17th Street,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.8056901,-122.2675647,,,Take It Easy Thai Food,,,,,,,,,,,,,,,,,,,,yes,,
Oakland,,,355,94612,CA,19th Street,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8068275,-122.2669739,,,355,Bar 355,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,37.8067961,-122.2668728,,,Burger Gourmet,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.7956399,-122.2779822,,,Cocina Poblana (closed),,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,37.7957162,-122.2783363,,,Ben & Jerry's Ice Cream,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7967187,-122.2776979,,,The Fat Lady,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,spanish,,,,,,,,,,,,,,,,,,,,,,,,,,37.7940799,-122.275182,,,Bocanova,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.7961019,-122.2782236,,,Yoshi's Oakland,,,,,,,,,,,,,,,,,,,,yes,,
Oakland,,,,,,,,,,restaurant,,,,,,,,,thai,,no,,,,,,,,,,,,,,,,,,,,,,no,,37.826752,-122.252217,,,Lotus Thai Cuisine,,,,,,,,,no,,,,,no,,yes,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8270696,-122.251214,,,Park Avenue Bar & Grill,,,,,,,,,,,,,,,,,,,,,,
,,,4184,94611,,Piedmont Avenue,,4184 Piedmont Avenue,,restaurant,,,,,,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,37.8270187,-122.2510477,,,Lush Gelato,,,,,,,,,,,+1 (510) 547-1299,,,,,,,,http://lushgelato.com,,,
Oakland,,,1019,94607,CA,Clay Street,,,,restaurant,,,,,,,,,brazilian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8031445,-122.2751363,,,Galeto,,,,,,,,,,,+1 510 238-9388,,,,,,,,,yes,,
Oakland,,,1007,94607,,Clay Street,,,,restaurant,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8028075,-122.2753375,,,Le Cheval,,,,,,,,,,,+1 510 763 8495,,,,,,,www.lecheval.com,,yes,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8013474,-122.2742513,,,Air Bar & Lounge,,,,,,,,,,,,,,,,,,,,limited,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8261733,-122.2092346,,,Montclair Malt Shop,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8267856,-122.2091354,,,Farmstead Cheeses & Wines,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8715866,-122.2679216,,,Sushi Ko,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,81,94704,,Shattuck Square,,,,restaurant,,,,,,,,,greek,,yes,,,,,,,,,,,,,,,,,,,,,,,,37.8714274,-122.2680967,,,Cyprus,,,,,,Tu-Th 9:30-20:30; Fr-Sa 9:30-21:00; Su 11:00-16:00,,,,,+1 510 6499999,,,,,yes,,,http://cyprusrestaurant.webs.com/,,,
,,,3314,94611,,Piedmont Avenue,,,,restaurant,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,37.8208214,-122.2606579,,,Judoku Sushi,,,,,,,,,,,15106451912,,,,,,,,http://www.judokusushi.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8161453,-122.2643261,,,Z Cafe & Bar,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8112907,-122.2656681,,,Izzy's Steak and Chop,,,,,Vo's,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.800557,-122.2743025,,,Tamarindo,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8003993,-122.2753532,,,Cock-A-Doodle Cafe,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8011652,-122.274475,,,Desco,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8039098,-122.2728111,,,Jamba Juice,,,,,,,,,,,,,,,,,,,,yes,,
Oakland,,,1422,,,Broadway,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8045426,-122.2707796,,,CyBelle's Pizza,,,,,Pizza Man,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8041683,-122.2727253,,,Fountain Cafe,,,,,,,,,,,,,,,,,,,,yes,,
,,,1720,94612,,Franklin Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8066094,-122.2680261,,,The Lunch Box,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8039691,-122.2731705,,,Max's Diner & Bar,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8043165,-122.2730952,,,La Salsa,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8035961,-122.2748174,,,Penelope Bar & Lounge,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8045667,-122.2737553,,,San Francisco Soup Company,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,vegetarian,,,,,only,,,,,,,,,,,,,,,,,,,,,37.8033757,-122.2704454,,,Golden Lotus Vegetarian,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,37.8042656,-122.27293,,,Bagel Street Cafe,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8051558,-122.2693833,,,The Layover,,,,,,,,,,,,,,,,,,,,,,
,,,400,94609,,40th Street,,400 40th Street,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8285776,-122.2599099,,,Homeroom,,,,,,,,,,,+1 (510) 597-0400,,,,,,,,http://homeroom510.com,,,
,,,,,,,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8106734,-122.2448119,,,Arizmendi,,,,,,,,,,,,,,,,,,,http://www.arizmendibakery.org/,,,
Oakland,,,400,94612,,15th Street,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,Hi-Life Oakland,,,,,,,Rico's Diner,,,,37.8049956,-122.2694806,,,Five10 Pizza,,,,In former Rico's Diner location. Delivery avalable.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8067138,-122.270141,,,Dogwood,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,37.82461,-122.255033,,,Commis,,,,,,,,,no,,,,,no,,no,,,,,,
Oakland,,,,,,,,,,restaurant,,,,,,,,,american,,no,,,,,,,,,,,,,,,,,,,,,,wlan,,37.824968,-122.254583,,,Cato's Ale House,,,,,,,,,no,,,,,outside,,yes,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7758789,-122.2762905,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7776624,-122.2769554,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8065994,-122.2663404,,,19th Street Station,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8065158,-122.2661089,,,Burma Bear,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8054546,-122.2669959,,,Big G Burger,,,,,,,,,,,,,,,,,,,,,,
Albany,,,1181,94706,,Solano Avenue,,1175 Solano Ave,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8905202,-122.2969241,,,Little Star Pizza,,,,,,,,,,,15105267827,,,,,,,,http://www.littlestarpizza.com,,,
Oakland,,,4822,94609,,Telegraph Avenue,,,,bar,,yes,,,,,,,bar,,,,,,,,,,,,,,no,,,,,,,,,,no,,37.835025,-122.262682,,,The Avenue,,,,,,,,,no,,,,,outside,,,,,https://www.facebook.com/pages/The-Avenue/111507118887698,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8359992,-122.2627889,,,Marc 49,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,37.84928,-122.2525971,,,Noodle Theory,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,37.8576137,-122.2532462,,,La Mediterranee,,,,,,,,,,,,,,,,,,,,yes,,
